mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.009470202197802194,0.0038165472527472576,-0.001019538461538462,0.06058154793003128,0.16322412780680357,0.07034731619647135,0.5002289999999999,2.446095,0.6716819999999988,195,224,258,2
