mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.004922481792717101,-0.007713204481792714,0.0008623361344537823,0.07616190515473395,0.04768139022598395,0.06087682017096416,0.6935860000000003,0.3707989999999999,0.5373739999999998,179,172,195,3
