mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
-0.004994914651493599,0.0014142162162162166,0.001761904694167845,0.038843963390600325,0.032506986767222856,0.060703612213762706,0.5694170000000014,0.5563529999999979,1.1090780000000002,410,350,320,5
