mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
0.006741343792633014,-0.009286099590723056,0.008475212824010918,0.03418994538786698,0.03795512842321965,0.04292200236977339,0.43435599999999974,0.5475480000000008,0.5363249999999997,213,423,245,
