mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
-0.0010387993311036794,0.006922555183946488,0.0024517424749163903,0.009695816518119717,0.021555565093058244,0.007549952886776468,0.065585,0.21146300000000018,0.053069999999998174,139,132,147,1
