mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
-0.0020910846325167087,-0.0045819576837416495,0.0036043296213808464,0.02962944570485252,0.034616550684880856,0.022343617164700704,0.2858130000000001,0.3222959999999997,0.2612709999999998,205,219,217,3
