mean_x,mean_y,mean_z,std_x,std_y,std_z,ppv_x,ppv_y,ppv_z,aboveMean_x,aboveMean_y,aboveMean_z,stage
-0.001731917333333336,0.004185402666666666,-0.0001120853333333353,0.052289924312265944,0.03611459627693294,0.018560479020490055,0.5763530000000002,0.4602240000000002,0.18193500000000107,181,196,193,1
